Year data collection,Placement test score (%),Proficiency,Age,Age of exposure to English,Years studying English,Stay abroad in English speaking country (>= 1 month),Stay abroad (months),Proficiency (self-assessment) speaking,Proficiency (self-assessment) listening,Proficiency (self-assessment) reading,Proficiency (self-assessment) writing,Proficiency (self-assessment),Proficiency (self-assessment) in additional language speaking,Proficiency (self-assessment) in additional language listening,Proficiency (self-assessment) in additional language reading,Proficiency (self-assessment) in additional language writing,Task number,Language certificates (highest level),FatherL1=L1,MotherL1=L1,Parents L1 different,is L1 spoken at home,is Father L1 spoken at home,is Mother L1 spoken at home,Number of languages spoken at home,is English spoken at home,Number of additional foreign languages,French,German,Spanish,Italian,Latin,Chinese,Portuguese,Japanese,Russian,Greek,Arabic,Turkish,Number of additional foreign language(s) not M/F's L1 and home L,Sex: Female,L1: German,Online,unique_word_count,lexical_diversity,sentence_count,avg_words_per_sentence,punctuation_count,gunning_fog_index,lemmatized_freqs_avg,lemmatized_freqs_None_ratio,pos_ratio_n,pos_ratio_v,pos_ratio_j,pos_ratio_r,pos_ratio_i,pos_ratio_p,pos_ratio_c,pos_ratio_d,pos_ratio_m,pos_ratio_u,pos_ratio_a
2018,71.7,4,21.0,6.0,15.0,0,0.0,4.0,5.0,5.0,5.0,4.75,3.0,3.0,3.0,3.0,14,3.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,83,0.44385026737967914,10,18.7,18,7.23,440.30263157894734,0.2631578947368421,0.23684210526315788,0.25,0.06578947368421052,0.10526315789473684,0.15789473684210525,0.06578947368421052,0.013157894736842105,0.039473684210526314,0.0,0.0,0.0
2018,71.7,4,21.0,3.0,18.0,0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1.0,0,1,108,0.5167464114832536,9,23.22222222222222,17,9.77,426.73737373737373,0.26262626262626265,0.25252525252525254,0.25252525252525254,0.04040404040404041,0.10101010101010101,0.1111111111111111,0.08080808080808081,0.010101010101010102,0.050505050505050504,0.010101010101010102,0.0,0.0
2018,71.7,4,22.0,12.0,10.0,1,9.0,3.0,4.0,4.0,4.0,3.75,2.2,2.0,2.8,2.2,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,108,0.47161572052401746,11,20.818181818181817,19,7.79,422.61764705882354,0.30392156862745096,0.2647058823529412,0.22549019607843138,0.09803921568627451,0.08823529411764706,0.11764705882352941,0.058823529411764705,0.0196078431372549,0.058823529411764705,0.00980392156862745,0.0,0.0
2017,71.7,4,22.0,6.0,10.0,1,4.0,4.0,4.0,5.0,4.0,4.25,2.0,3.0,3.0,2.0,14,0.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,79,0.632,6,20.833333333333332,17,8.21,258.56,0.37333333333333335,0.26666666666666666,0.22666666666666666,0.06666666666666667,0.05333333333333334,0.12,0.04,0.04,0.05333333333333334,0.02666666666666667,0.0,0.0
2018,71.7,4,22.0,10.0,12.0,0,0.0,4.0,5.0,5.0,5.0,4.75,2.6,3.0,3.0,3.0,14,0.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,85,0.44502617801047123,7,27.285714285714285,21,10.46,304.53846153846155,0.21794871794871795,0.19230769230769232,0.3076923076923077,0.038461538461538464,0.1282051282051282,0.10256410256410256,0.05128205128205128,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0
2019,71.7,4,22.0,14.0,8.0,0,0.0,5.0,5.0,6.0,5.0,5.25,5.0,5.0,5.0,5.0,3,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,94,0.6438356164383562,6,24.333333333333332,19,12.58,292.2470588235294,0.4117647058823529,0.25882352941176473,0.15294117647058825,0.1411764705882353,0.09411764705882353,0.11764705882352941,0.07058823529411765,0.03529411764705882,0.058823529411764705,0.011764705882352941,0.0,0.0
2018,71.7,4,23.0,6.0,17.0,0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,107,0.45147679324894513,9,26.333333333333332,24,10.61,389.19191919191917,0.1919191919191919,0.26262626262626265,0.25252525252525254,0.030303030303030304,0.10101010101010101,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.050505050505050504,0.0,0.0,0.0
2019,71.7,4,23.0,6.0,17.0,0,0.0,4.0,4.0,5.0,4.0,4.25,2.4,2.8,2.8,2.4,3,3.4,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,102,0.5828571428571429,8,21.875,20,10.34,732.1808510638298,0.2765957446808511,0.3723404255319149,0.20212765957446807,0.10638297872340426,0.05319148936170213,0.0851063829787234,0.0425531914893617,0.031914893617021274,0.0425531914893617,0.010638297872340425,0.0,0.0
2018,71.7,4,23.0,2.0,21.0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,4.0,True,True,True,False,False,False,1,False,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,68,0.6666666666666666,3,34.0,8,13.0,510.06349206349205,0.2857142857142857,0.30158730158730157,0.20634920634920634,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.06349206349206349,0.015873015873015872,0.047619047619047616,0.0,0.0,0.0
2020,71.7,4,24.0,5.0,19.0,1,10.0,5.0,6.0,6.0,5.0,5.5,3.0,4.0,4.0,3.0,14,6.0,True,True,True,True,True,True,2,True,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,119,0.4541984732824427,14,18.714285714285715,33,6.66,343.02702702702703,0.25225225225225223,0.24324324324324326,0.25225225225225223,0.09009009009009009,0.10810810810810811,0.09009009009009009,0.07207207207207207,0.036036036036036036,0.05405405405405406,0.0,0.0,0.0
2020,71.7,4,24.0,7.0,7.0,0,0.0,4.0,5.0,5.0,5.0,4.75,3.2,3.6,3.2,2.6,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,100,0.4032258064516129,11,22.545454545454547,27,8.87,425.12631578947367,0.25263157894736843,0.24210526315789474,0.29473684210526313,0.06315789473684211,0.10526315789473684,0.09473684210526316,0.06315789473684211,0.010526315789473684,0.031578947368421054,0.0,0.0,0.0
2017,71.7,4,35.0,8.0,22.0,0,0.0,4.0,4.0,6.0,5.0,4.75,5.0,5.0,6.0,4.0,14,4.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,1,133,0.4418604651162791,12,25.083333333333332,38,9.75,378.87394957983196,0.31092436974789917,0.21008403361344538,0.2605042016806723,0.06722689075630252,0.12605042016806722,0.12605042016806722,0.05042016806722689,0.025210084033613446,0.025210084033613446,0.01680672268907563,0.0,0.0
2017,71.7,4,39.0,12.0,10.0,1,72.0,4.0,6.0,5.0,4.0,4.75,4.0,6.0,6.0,3.0,3,3.0,True,False,False,True,True,False,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,96,0.5581395348837209,8,21.5,20,9.54,579.3516483516484,0.26373626373626374,0.3076923076923077,0.21978021978021978,0.03296703296703297,0.07692307692307693,0.13186813186813187,0.07692307692307693,0.03296703296703297,0.03296703296703297,0.0,0.0,0.0
2020,71.7,4,41.0,15.0,10.0,1,36.8,5.0,4.0,5.0,4.0,4.5,2.2,2.8,2.6,2.0,2,5.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,74,0.6491228070175439,7,16.285714285714285,13,7.98,394.84507042253523,0.3380281690140845,0.15492957746478872,0.28169014084507044,0.15492957746478872,0.04225352112676056,0.11267605633802817,0.08450704225352113,0.014084507042253521,0.04225352112676056,0.04225352112676056,0.0,0.0
2017,71.7,4,50.0,20.0,30.0,0,0.0,3.0,4.0,5.0,5.0,4.25,3.6,4.0,4.0,3.0,3,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,72,0.5806451612903226,7,17.714285714285715,12,7.83,529.030303030303,0.22727272727272727,0.3333333333333333,0.24242424242424243,0.045454545454545456,0.0,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0
2012,72.5,4,16.0,9.0,7.0,0,0.0,4.0,4.0,4.0,4.0,4.0,3.2,3.4,3.2,3.0,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,132,0.43853820598006643,13,23.153846153846153,32,8.91,559.3658536585366,0.21138211382113822,0.22764227642276422,0.3333333333333333,0.04878048780487805,0.12195121951219512,0.11382113821138211,0.056910569105691054,0.024390243902439025,0.024390243902439025,0.008130081300813009,0.0,0.0
2012,72.5,4,17.0,7.0,10.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.8,2.6,2.8,2.8,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,94,0.5,9,20.88888888888889,24,7.43,561.0454545454545,0.2159090909090909,0.25,0.23863636363636365,0.06818181818181818,0.09090909090909091,0.125,0.06818181818181818,0.03409090909090909,0.056818181818181816,0.0,0.0,0.0
2012,72.5,4,17.0,8.0,9.0,0,0.0,4.0,3.0,3.0,3.0,3.25,2.4,2.4,2.4,2.2,13,2.4,True,True,True,True,True,True,1,False,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,135,0.5252918287937743,18,14.277777777777779,46,5.7,406.655737704918,0.3360655737704918,0.23770491803278687,0.2459016393442623,0.10655737704918032,0.05737704918032787,0.13114754098360656,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.00819672131147541,0.0,0.0
2016,72.5,4,21.0,7.0,14.0,0,0.0,3.0,2.0,3.0,3.0,2.75,1.2,1.6,1.8,1.8,13,3.8,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,98,0.4688995215311005,11,19.0,30,7.3,581.3052631578947,0.30526315789473685,0.25263157894736843,0.23157894736842105,0.08421052631578947,0.07368421052631578,0.15789473684210525,0.07368421052631578,0.031578947368421054,0.021052631578947368,0.0,0.0,0.0
2020,73.3,4,18.0,6.0,12.0,0,0.0,4.0,4.0,4.0,3.0,3.75,2.0,2.0,2.0,2.0,14,3.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0,1,69,0.5609756097560976,6,20.5,12,7.76,202.515625,0.296875,0.265625,0.15625,0.078125,0.125,0.109375,0.078125,0.03125,0.046875,0.03125,0.0,0.0
2020,73.3,4,18.0,6.0,12.0,1,14.0,4.0,4.0,4.0,3.0,3.75,2.0,3.0,2.0,3.0,14,4.0,True,False,False,True,True,False,1,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,97,0.3895582329317269,7,35.57142857142857,37,12.58,423.98850574712645,0.25287356321839083,0.21839080459770116,0.28735632183908044,0.034482758620689655,0.10344827586206896,0.12643678160919541,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.011494252873563218,0.0,0.0
2016,73.3,4,18.0,5.0,13.0,0,0.0,5.0,4.0,4.0,4.0,4.25,2.0,2.2,2.2,2.0,13,3.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,134,0.48028673835125446,14,19.928571428571427,52,7.89,502.0731707317073,0.2926829268292683,0.2682926829268293,0.24390243902439024,0.13821138211382114,0.06504065040650407,0.08943089430894309,0.04878048780487805,0.024390243902439025,0.032520325203252036,0.008130081300813009,0.0,0.0
2020,73.3,4,18.0,5.0,13.0,0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,14,4.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,93,0.4305555555555556,8,27.0,21,10.17,333.2857142857143,0.23809523809523808,0.20238095238095238,0.2857142857142857,0.08333333333333333,0.09523809523809523,0.11904761904761904,0.047619047619047616,0.03571428571428571,0.047619047619047616,0.011904761904761904,0.0,0.0
2020,73.3,4,18.0,12.0,9.0,0,0.0,4.0,2.0,3.0,3.0,3.0,2.2,2.2,2.2,2.4,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,88,0.40930232558139534,4,53.75,15,8.1,334.5176470588235,0.32941176470588235,0.3058823529411765,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.16470588235294117,0.058823529411764705,0.03529411764705882,0.023529411764705882,0.0,0.0,0.0
2016,73.3,4,19.0,6.0,13.0,0,0.0,4.0,3.0,4.0,4.0,3.75,1.8,1.8,1.8,2.0,13,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,90,0.5625,10,16.0,37,6.23,270.1058823529412,0.32941176470588235,0.27058823529411763,0.16470588235294117,0.058823529411764705,0.10588235294117647,0.08235294117647059,0.058823529411764705,0.047058823529411764,0.058823529411764705,0.011764705882352941,0.011764705882352941,0.0
2016,73.3,4,19.0,6.0,13.0,1,1.0,3.0,3.0,4.0,4.0,3.5,1.4,1.6,1.8,1.8,13,3.8,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,151,0.3544600938967136,25,17.04,57,6.03,422.64028776978415,0.28776978417266186,0.20863309352517986,0.28776978417266186,0.07913669064748201,0.10071942446043165,0.1079136690647482,0.05755395683453238,0.02158273381294964,0.03597122302158273,0.007194244604316547,0.0,0.0
2019,73.3,4,20.0,6.0,14.0,0,0.0,4.0,4.0,5.0,4.0,4.25,2.8,2.6,3.2,3.0,3,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,76,0.6440677966101694,5,23.6,10,11.23,425.1,0.18571428571428572,0.24285714285714285,0.2,0.05714285714285714,0.11428571428571428,0.08571428571428572,0.1,0.07142857142857142,0.05714285714285714,0.014285714285714285,0.0,0.0
2019,73.3,4,21.0,8.0,10.0,1,1.0,4.0,4.0,5.0,5.0,4.5,2.2,2.2,2.2,2.2,3,0.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,163,0.44054054054054054,14,26.428571428571427,60,10.74,493.0402684563758,0.3624161073825503,0.3221476510067114,0.24161073825503357,0.11409395973154363,0.026845637583892617,0.10738255033557047,0.06040268456375839,0.026845637583892617,0.03355704697986577,0.020134228187919462,0.0,0.0
2016,73.3,4,21.0,10.0,11.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.8,2.0,2.2,2.0,3,2.4,True,True,True,True,True,True,1,False,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0.0,0,0,103,0.5202020202020202,10,19.8,27,7.69,443.5531914893617,0.2978723404255319,0.32978723404255317,0.19148936170212766,0.07446808510638298,0.05319148936170213,0.10638297872340426,0.031914893617021274,0.05319148936170213,0.06382978723404255,0.010638297872340425,0.0,0.0
2018,73.3,4,21.0,8.0,13.0,1,12.0,5.0,6.0,6.0,5.0,5.5,3.0,2.0,3.0,3.0,14,5.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,1,67,0.5037593984962406,6,22.166666666666668,9,8.93,236.52307692307693,0.24615384615384617,0.27692307692307694,0.26153846153846155,0.06153846153846154,0.09230769230769231,0.06153846153846154,0.07692307692307693,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.0,0.0
2018,73.3,4,21.0,7.0,14.0,1,9.0,4.0,5.0,5.0,5.0,4.75,4.0,5.0,5.0,4.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,107,0.4099616858237548,9,29.0,24,11.46,370.53846153846155,0.22115384615384615,0.27884615384615385,0.25,0.08653846153846154,0.09615384615384616,0.09615384615384616,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0
2018,73.3,4,21.0,6.0,15.0,0,0.0,4.0,5.0,5.0,4.0,4.5,2.0,2.0,2.0,2.0,14,3.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,83,0.453551912568306,8,22.875,19,9.18,324.4230769230769,0.24358974358974358,0.1794871794871795,0.32051282051282054,0.05128205128205128,0.08974358974358974,0.10256410256410256,0.0641025641025641,0.02564102564102564,0.038461538461538464,0.0,0.0,0.0
2018,73.3,4,21.0,6.0,15.0,1,9.5,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,14,4.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,142,0.39335180055401664,17,21.235294117647058,40,8.23,411.5859375,0.1875,0.2421875,0.2890625,0.046875,0.1328125,0.1015625,0.0625,0.0234375,0.0390625,0.015625,0.0,0.0
2018,73.3,4,21.0,6.0,15.0,1,1.5,5.0,4.0,5.0,4.0,4.5,3.0,3.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,116,0.34421364985163205,13,25.923076923076923,21,9.81,287.59,0.26,0.18,0.32,0.06,0.08,0.13,0.06,0.02,0.04,0.02,0.0,0.0
2019,73.3,4,22.0,12.0,10.0,1,9.0,1.0,2.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,3,2.6,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,66,0.6804123711340206,6,16.166666666666668,18,6.12,276.65,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.08333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.05,0.05,0.03333333333333333,0.0,0.0
2017,73.3,4,22.0,8.0,15.0,0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,14,3.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,92,0.4339622641509434,8,26.5,24,10.07,268.42528735632186,0.22988505747126436,0.19540229885057472,0.28735632183908044,0.04597701149425287,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.022988505747126436,0.05747126436781609,0.0,0.0,0.0
2018,73.3,4,22.0,7.0,15.0,1,9.0,4.0,5.0,5.0,5.0,4.75,1.0,1.0,1.0,1.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,111,0.49333333333333335,8,28.125,25,10.91,481.0686274509804,0.28431372549019607,0.3235294117647059,0.2549019607843137,0.049019607843137254,0.09803921568627451,0.08823529411764706,0.06862745098039216,0.0196078431372549,0.029411764705882353,0.0,0.0,0.0
2020,73.3,4,22.0,6.0,16.0,0,0.0,5.0,5.0,6.0,6.0,5.5,2.8,2.4,3.0,2.8,14,3.4,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,124,0.4246575342465753,13,22.46153846153846,34,8.7,524.563025210084,0.23529411764705882,0.2605042016806723,0.3025210084033613,0.07563025210084033,0.07563025210084033,0.09243697478991597,0.06722689075630252,0.01680672268907563,0.03361344537815126,0.008403361344537815,0.0,0.0
2018,73.3,4,22.0,6.0,16.0,1,9.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,14,4.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,1,68,0.4755244755244755,5,28.6,17,11.67,369.66153846153844,0.23076923076923078,0.26153846153846155,0.2,0.015384615384615385,0.12307692307692308,0.13846153846153847,0.07692307692307693,0.03076923076923077,0.07692307692307693,0.0,0.0,0.0
2020,73.3,4,22.0,4.0,18.0,1,4.0,4.0,5.0,5.0,5.0,4.75,3.0,3.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,2,1,0,0,0,0,1,0,0,0,0,0,0,2,1.0,0,1,127,0.4096774193548387,13,23.846153846153847,41,9.1,498.29824561403507,0.23684210526315788,0.24561403508771928,0.2719298245614035,0.06140350877192982,0.11403508771929824,0.12280701754385964,0.07894736842105263,0.017543859649122806,0.03508771929824561,0.0,0.0,0.0
2017,73.3,4,22.0,3.0,19.0,0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,68,0.68,4,25.0,12,11.76,593.7575757575758,0.30303030303030304,0.30303030303030304,0.16666666666666666,0.16666666666666666,0.045454545454545456,0.10606060606060606,0.045454545454545456,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0
2018,73.3,4,22.0,14.0,8.0,0,0.0,4.0,5.0,5.0,5.0,4.75,2.0,2.0,2.0,2.0,14,3.0,False,True,False,True,False,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,78,0.5,7,22.285714285714285,10,9.46,401.625,0.20833333333333334,0.16666666666666666,0.3194444444444444,0.027777777777777776,0.1388888888888889,0.1388888888888889,0.05555555555555555,0.013888888888888888,0.041666666666666664,0.013888888888888888,0.0,0.0
2018,73.3,4,23.0,6.0,17.0,0,0.0,4.0,5.0,5.0,4.0,4.5,2.0,3.0,3.0,2.0,14,3.6,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,70,0.5343511450381679,5,26.2,6,8.72,309.6268656716418,0.26865671641791045,0.2537313432835821,0.2835820895522388,0.029850746268656716,0.07462686567164178,0.1044776119402985,0.07462686567164178,0.014925373134328358,0.05970149253731343,0.014925373134328358,0.0,0.0
2020,73.3,4,31.0,10.0,8.0,0,0.0,5.0,5.0,5.0,5.0,5.0,1.6,1.4,1.4,1.4,14,5.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,145,0.41076487252124644,24,14.708333333333334,52,6.39,493.2734375,0.265625,0.3671875,0.2109375,0.03125,0.09375,0.125,0.046875,0.0234375,0.03125,0.0,0.0,0.0
2017,73.3,4,45.0,12.0,30.0,1,2.0,4.0,4.0,4.0,4.0,4.0,2.4,2.4,2.4,2.4,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,71,0.5916666666666667,7,17.142857142857142,21,6.66,265.86764705882354,0.3382352941176471,0.25,0.2647058823529412,0.08823529411764706,0.07352941176470588,0.11764705882352941,0.04411764705882353,0.029411764705882353,0.04411764705882353,0.0,0.0,0.0
2012,74.2,4,16.0,8.0,8.0,1,2.0,4.0,4.0,4.0,4.0,4.0,2.6,2.8,2.6,2.4,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,144,0.5034965034965035,14,20.428571428571427,34,8.34,409.8615384615385,0.24615384615384617,0.2076923076923077,0.25384615384615383,0.11538461538461539,0.13076923076923078,0.12307692307692308,0.05384615384615385,0.023076923076923078,0.03076923076923077,0.007692307692307693,0.0,0.0
2012,74.2,4,17.0,10.0,7.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.4,2.6,2.6,2.2,13,3.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,104,0.48148148148148145,12,18.0,34,6.99,456.5483870967742,0.3655913978494624,0.25806451612903225,0.27956989247311825,0.053763440860215055,0.0967741935483871,0.10752688172043011,0.053763440860215055,0.043010752688172046,0.03225806451612903,0.021505376344086023,0.0,0.0
2016,74.2,4,19.0,6.0,13.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.4,2.2,2.6,2.4,13,3.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,122,0.5041322314049587,10,24.2,27,9.72,423.2931034482759,0.23275862068965517,0.2413793103448276,0.2672413793103448,0.04310344827586207,0.12931034482758622,0.1206896551724138,0.05172413793103448,0.04310344827586207,0.05172413793103448,0.0,0.0,0.0
2016,74.2,4,19.0,4.0,15.0,0,0.0,4.0,3.0,4.0,3.0,3.5,2.2,2.6,2.6,2.2,13,3.6,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,95,0.3925619834710744,10,24.2,40,8.82,404.7701149425287,0.2988505747126437,0.21839080459770116,0.27586206896551724,0.08045977011494253,0.10344827586206896,0.08045977011494253,0.06896551724137931,0.034482758620689655,0.022988505747126436,0.011494252873563218,0.0,0.0
2017,75.0,4,18.0,6.0,12.0,1,2.0,6.0,5.0,5.0,5.0,5.25,3.0,3.0,3.0,3.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,79,0.5231788079470199,5,30.2,24,10.55,324.14864864864865,0.2702702702702703,0.1891891891891892,0.24324324324324326,0.08108108108108109,0.12162162162162163,0.13513513513513514,0.06756756756756757,0.02702702702702703,0.04054054054054054,0.0,0.0,0.0
2020,75.0,4,18.0,6.0,13.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.6,1.6,1.8,1.8,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,53,0.4380165289256198,5,24.2,15,9.61,254.19230769230768,0.3269230769230769,0.21153846153846154,0.25,0.019230769230769232,0.09615384615384616,0.11538461538461539,0.09615384615384616,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.0,0.0
2018,75.0,4,19.0,5.0,13.0,1,3.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,14,4.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,68,0.6666666666666666,3,34.0,11,14.32,345.9384615384615,0.3384615384615385,0.24615384615384617,0.23076923076923078,0.12307692307692308,0.046153846153846156,0.12307692307692308,0.046153846153846156,0.03076923076923077,0.046153846153846156,0.0,0.0,0.0
2020,75.0,4,19.0,5.0,14.0,1,3.0,4.0,5.0,4.0,4.0,4.25,3.0,4.0,4.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,72,0.4931506849315068,6,24.333333333333332,18,10.71,426.5211267605634,0.30985915492957744,0.2535211267605634,0.28169014084507044,0.07042253521126761,0.09859154929577464,0.056338028169014086,0.056338028169014086,0.028169014084507043,0.04225352112676056,0.014084507042253521,0.0,0.0
2017,75.0,4,19.0,4.0,15.0,1,1.0,4.0,5.0,5.0,5.0,4.75,2.0,3.0,3.0,2.0,14,4.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,271,0.24613987284287012,51,21.58823529411765,143,8.26,591.0798319327731,0.2647058823529412,0.3067226890756303,0.2605042016806723,0.10084033613445378,0.09243697478991597,0.09663865546218488,0.04201680672268908,0.012605042016806723,0.025210084033613446,0.008403361344537815,0.0,0.0
